整租·田林十一村1室1厅南,徐汇,田林,34.67㎡,5100
整租·中山北路805弄2室0厅南/北,静安,大宁,50.02㎡,7000
整租·保利西子湾2室2厅南,松江,松江大学城,90.14㎡,3500
整租·狮城花苑2室1厅南,徐汇,龙华,70.63㎡,7600
整租·央玺3室2厅南,宝山,共富,95.44㎡,7000
整租·古美三村3室1厅南,闵行,古美,74.89㎡,7900
整租·虹桥乐庭2室2厅南,徐汇,徐家汇,100.37㎡,15800
整租·金龙花苑牡丹园1室1厅南,徐汇,龙华,42.77㎡,5700
整租·骏豪国际1室1厅南,静安,南京西路,50.18㎡,10000
整租·民主街41号1室1厅南,嘉定,南翔,24.30㎡,2800
整租·江通苑1室1厅南/北,浦东,川沙,57.00㎡,2000
标题,区名,小区/位置,square,price
整租·水塘小区1室1厅南,普陀,真如,35.56㎡,4500
整租·新梅莘苑3室2厅南,闵行,莘庄,114.12㎡,8500
整租·康泉小区1室1厅南,静安,彭浦,46.53㎡,5300
整租·通联苑2室2厅南,浦东,金杨,89.77㎡,8000
整租·汤臣商务中心1室1厅东,浦东,陆家嘴,46.15㎡,5800
整租·福兴村1室1厅南,普陀,武宁,29.72㎡,4800
整租·首创旭辉城2室2厅南/北,嘉定,徐行,73.71㎡,3500
整租·匡巷一村（一期）2室2厅南/北,嘉定,江桥,88.00㎡,4500
整租·铂金华府2室2厅南,宝山,大华,87.57㎡,8000
整租·运旺新村阳光世家2室1厅南,普陀,长征,63.00㎡,6000
整租·绿地公园广场1室1厅南,宝山,顾村,61.00㎡,4000
整租·东昌新村1室1厅南,浦东,陆家嘴,32.88㎡,7000
整租·曹杨八村1室1厅南,普陀,真如,39.75㎡,4500
整租·金地天御5室3厅南,青浦,徐泾,358.41㎡,45000
整租·梧桐城邦(二期)2室2厅南/北,宝山,大华,90.49㎡,7600
整租·金杨新村九街坊3室2厅南,浦东,金杨,100.72㎡,7800
整租·禹洲府3室2厅南,闵行,老闵行,89.09㎡,6800
整租·巨东小区2室0厅南/北,浦东,洋泾,40.17㎡,6000
整租·首创禧瑞荟3室2厅南,闵行,华漕,94.00㎡,11000
整租·友谊康苑A区4室2厅南,宝山,杨行,123.00㎡,7500
整租·静安四季苑3室2厅南/北,静安,南京西路,147.32㎡,30000
整租·三花现代城(一期丹桂苑)1室1厅南,宝山,高境,58.05㎡,5200
整租·上青佳园2室2厅南/北,普陀,长寿路,112.83㎡,14000
整租·天安豪园2室2厅南,闵行,静安新城,76.00㎡,10500
整租·东外滩1号2室1厅南/北,杨浦,周家嘴路,71.84㎡,9500
整租·银春小区2室1厅南,闵行,颛桥,71.10㎡,4000
整租·高行绿洲(五期)2室1厅南,浦东,高行,74.00㎡,4000
整租·金地天地云墅3室2厅南/北,宝山,顾村,125.78㎡,7600
整租·金地天地云墅3室2厅南/北,宝山,顾村,125.78㎡,7600
整租·金地天地云墅3室2厅南/北,宝山,顾村,125.78㎡,7600
标题,区名,小区/位置,square,price
整租·东晶国际公寓1室1厅南/北,浦东,梅园,69.62㎡,8800
整租·凌一小区1室1厅南,浦东,洋泾,38.19㎡,4200
整租·永德小区2室1厅南/北,闵行,吴泾,49.00㎡,3400
整租·江通苑2室1厅南/北,浦东,川沙,82.00㎡,2500
整租·中凯城市之光(静安)1室1厅南/西南,静安,南京西路,56.00㎡,12000
整租·金樟花苑2室1厅南,浦东,金杨,50.32㎡,4700
整租·布鲁斯小镇(绿地·皇家官邸)3室2厅南,浦东,惠南,138.35㎡,4000
整租·宛南华侨新村4室1厅南/西/北,徐汇,龙华,86.00㎡,12000
整租·万科时一区（一期）3室2厅南,闵行,华漕,122.61㎡,12500
整租·绿洲康城亲水湾(中央区)2室2厅南,浦东,御桥,71.83㎡,6200
整租·罗阳四村1室1厅南,闵行,梅陇,33.91㎡,3700
整租·东方悦耀1室2厅南,浦东,杨思前滩,51.00㎡,13000
整租·国乐广场1室1厅北,松江,松江新城,45.00㎡,2700
整租·祥东小区(虹口)1室1厅南,虹口,曲阳,34.32㎡,4500
整租·番禺路222弄1室0厅北,长宁,新华路,34.56㎡,7800
整租·莘南花苑二村2室1厅南,闵行,莘庄,66.99㎡,4700
整租·世茂滨江花园2室2厅西南/西,浦东,陆家嘴,162.00㎡,26000
整租·泰和新城(泰和西路3463弄)2室2厅南,宝山,顾村,80.58㎡,4200
整租·怡佳公寓2室1厅南,普陀,桃浦,91.87㎡,7500
整租·天和尚上海2室1厅南/北,奉贤,奉贤金汇,77.10㎡,2500
整租·梧桐城邦(二期)3室1厅南,宝山,大华,103.00㎡,7800
整租·中煌大厦2室1厅北,徐汇,龙华,57.12㎡,8500
整租·中童巴比尼2室1厅南/西北,嘉定,南翔,74.07㎡,5300
整租·仁恒森兰雅苑(一期)5室3厅南,浦东,高行,399.55㎡,25000
整租·泷湾苑4室2厅南,青浦,赵巷,391.81㎡,8000
整租·瑞苑公寓3室2厅南,浦东,梅园,182.00㎡,30000
整租·首创禧悦(一期)2室1厅南,青浦,盈浦,75.00㎡,4500
整租·万科新里程2室2厅南/北,浦东,杨思前滩,110.00㎡,8900
整租·中建大公馆14室4厅复式南,杨浦,新江湾城,900.00㎡,85000
整租·万科时一区(二期）1室1厅南/北,闵行,华漕,56.80㎡,8500
标题,区名,小区/位置,square,price
整租·世茂湖滨花园(别墅)5室2厅复式南,浦东,碧云,539.58㎡,65000
整租·金地佘山天境(公寓)4室2厅南,青浦,赵巷,418.95㎡,27000
整租·乐山四五村2室1厅南/北,徐汇,徐家汇,48.48㎡,7700
整租·中金海棠湾（二期）3室2厅南/北,浦东,周浦,130.55㎡,8000
整租·臻水岸苑4室2厅南,青浦,赵巷,414.88㎡,23000
整租·张江公馆3室2厅南,浦东,唐镇,105.00㎡,11000
整租·金地格林世界格林公馆(酒店式公寓)1室2厅南,嘉定,南翔,61.01㎡,4500
整租·绿地远香湖1号3室2厅复式南,嘉定,嘉定新城,201.76㎡,15000
整租·淞滨路765弄2室1厅南,宝山,淞宝,69.44㎡,4500
整租·新天地荻泾花园3室2厅南,宝山,顾村,127.09㎡,5400
整租·博佳花园3室2厅南/北,浦东,惠南,125.99㎡,3800
整租·法华镇路101弄2室1厅南/北,长宁,新华路,48.05㎡,7500
整租·安化路111弄1室0厅南,长宁,中山公园,36.82㎡,5699
整租·苏堤春晓名苑2室1厅南,普陀,长寿路,116.62㎡,18400
整租·海上湾华庭樱园别墅4室2厅复式南,青浦,朱家角,338.00㎡,6000
整租·美兰湖中华园3室2厅南,宝山,罗店,87.86㎡,3000
整租·海淞苑2室2厅南/北,宝山,淞宝,89.65㎡,6850
整租·东方帕堤欧2室2厅南,宝山,顾村,80.14㎡,4800
整租·云著深蓝3室2厅南,松江,松江新城,88.00㎡,3000
整租·绿地卡米公社1室1厅南,嘉定,嘉定新城,53.00㎡,3000
整租·大华碧云天3室2厅南/北,宝山,大华,131.77㎡,12000
整租·月厦新天地1室0厅西南,松江,松江老城,53.00㎡,2300
整租·祥和花园2室1厅南,奉贤,西渡,70.00㎡,2600
整租·上置香岛原墅(公寓)3室2厅南,宝山,罗店,187.81㎡,8800
整租·广灵四路280弄2室1厅南,虹口,凉城,61.86㎡,7200
整租·海上湾鹭居3室2厅南/北,青浦,朱家角,89.02㎡,2000
整租·美罗家园佳翔苑2室1厅南,宝山,罗店,79.50㎡,5600
整租·晶耀名邸三期2室2厅南,浦东,杨思前滩,96.75㎡,20000
整租·宜川四村1室0厅北,普陀,甘泉宜川,29.64㎡,4100
整租·宛南六村1室0厅南,徐汇,龙华,29.05㎡,5000
标题,区名,小区/位置,square,price
整租·龙华小区2室0厅南,黄浦,世博滨江,47.94㎡,7500
整租·西郊华城4室2厅复式南,青浦,徐泾,266.15㎡,30000
整租·阳二小区2室1厅南,浦东,洋泾,76.04㎡,7500
整租·安阁苑2室2厅南,浦东,周浦,72.00㎡,3800
整租·东方庭院(别墅)6室1厅复式南/北,青浦,朱家角,276.11㎡,25500
整租·证大家园(三期)2室2厅南/北,浦东,高行,97.00㎡,7800
整租·南京西路公馆1室1厅南,静安,静安寺,53.71㎡,11000
整租·英庭名墅3室2厅南,青浦,徐泾,180.71㎡,10000
整租·VIP大厦2室2厅西南,浦东,梅园,115.00㎡,13500
整租·徐汇新城(公寓)2室2厅东/南,徐汇,长桥,90.53㎡,8700
整租·万科阳光苑3室2厅南/北,闵行,吴泾,130.95㎡,8000
整租·虹桥美爵酒店1室1厅南,长宁,仙霞,55.00㎡,12000
整租·东航小区1室1厅南/北,徐汇,龙华,34.56㎡,5500
整租·同润金色橘苑3室2厅南/北,浦东,万祥镇,88.00㎡,1100
整租·绿地峰汇2室1厅北,浦东,惠南,50.16㎡,2500
整租·滴水湖馨苑二期3室2厅南/北,浦东,临港新城,123.05㎡,4500
整租·凌云壹街坊5室2厅南,徐汇,华东理工,99.56㎡,15500
整租·万科清林径3室1厅南,浦东,新场,93.80㎡,3900
整租·华润置地幸福里3室1厅南/北,奉贤,西渡,96.17㎡,4800
整租·安乐坊1室1厅南,静安,南京西路,11.50㎡,4500
整租·绿地香溢2室2厅南,奉贤,海湾,69.79㎡,2000
整租·绿地东海岸财富广场1室1厅南,金山,金山,68.00㎡,1600
整租·万科假日风景(公寓)4室2厅南,闵行,莘庄,141.93㎡,9800
整租·锦绣逸庭(公寓)2室2厅东南/南,青浦,徐泾,88.37㎡,7000
整租·保利象屿公园悦府2室1厅南,奉贤,南桥,70.53㎡,2000
整租·天平3号小区1室1厅南,徐汇,建国西路,22.00㎡,5000
整租·瑞虹新城铭庭3室2厅南,虹口,临平路,144.00㎡,22000
整租·佘山银湖别墅4室3厅复式南,松江,泗泾,296.36㎡,35000
整租·观庭3室2厅复式南,青浦,徐泾,201.82㎡,25000
整租·中芯花园18弄3室2厅南,浦东,张江,121.43㎡,9990
标题,区名,小区/位置,square,price
整租·友力大厦3室2厅南,长宁,新华路,160.13㎡,19500
整租·骏丰嘉峰汇2室1厅南,嘉定,南翔,68.00㎡,4300
整租·康桥月苑2室1厅南,浦东,康桥,74.00㎡,5000
整租·江凌苑3室2厅南/北,浦东,川沙,108.00㎡,3400
整租·弘公馆3室2厅南,松江,莘闵别墅,82.25㎡,5500
整租·中冶祥腾城市广场4室1厅南,嘉定,南翔,109.45㎡,10000
整租·紫竹半岛花园1室2厅南,闵行,吴泾,73.10㎡,6200
整租·西郊华城4室2厅复式南,青浦,徐泾,266.15㎡,30000
整租·精文城上城2室2厅南,静安,西藏北路,113.17㎡,12000
整租·公交新村2室1厅南/西北,杨浦,鞍山,52.72㎡,7000
整租·华润中央公园一期(北)(浩翔路99弄)(别墅)5室2厅南/北,嘉定,南翔,497.72㎡,20000
整租·雅仕居(公寓)3室1厅南/北,松江,莘闵别墅,94.15㎡,5600
整租·绿地东岸涟城2室1厅南/北,浦东,临港新城,73.73㎡,3500
整租·菁英尚都2室2厅南,嘉定,南翔,45.00㎡,4200
整租·张杨路370弄2室1厅南,浦东,陆家嘴,49.38㎡,7500
整租·丽都大厦2室1厅西南,黄浦,世博滨江,95.95㎡,18000
整租·南丹小区1室1厅南,徐汇,徐家汇,44.04㎡,7800
整租·同华大厦1室1厅南,浦东,金桥,47.02㎡,5000
整租·同华大厦1室1厅南,浦东,金桥,47.02㎡,5000
整租·中洲华庭3室2厅南,浦东,新场,94.50㎡,3700
整租·爱博三村3室1厅南,闵行,华漕,56.48㎡,8600
整租·佘山假日半岛1室1厅南,松江,佘山,34.74㎡,3000
整租·现代苑3室2厅南,闵行,吴泾,108.91㎡,6500
整租·新天大厦1室0厅南,普陀,长寿路,32.55㎡,5000
整租·万科朗润园3室2厅南,闵行,七宝,130.20㎡,11500
整租·同康苑2室1厅南,浦东,三林,69.93㎡,6200
整租·红墅1858(公寓)2室2厅南,松江,松江新城,89.44㎡,4500
整租·沁园村2室1厅南,静安,南京西路,42.30㎡,10000
整租·景峰苑2室0厅南/北,静安,阳城,52.43㎡,6500
整租·大学里3室1厅南/北,嘉定,安亭,87.32㎡,4300
标题,区名,小区/位置,square,price
整租·观庭3室2厅复式南,青浦,徐泾,201.82㎡,25000
整租·中芯花园18弄3室2厅南,浦东,张江,121.43㎡,9990
整租·新泾七村1室0厅南,长宁,北新泾,33.80㎡,4500
整租·欣佳宝邸(北区)3室2厅南,闵行,闵浦,97.76㎡,3700
整租·岳阳路77弄1室1厅南,徐汇,建国西路,35.03㎡,7800
整租·世纪之门2室1厅东南/南,普陀,长寿路,78.47㎡,9300
整租·蓝堡别墅6室2厅南,浦东,川沙,373.28㎡,43000
整租·井晓公馆2室1厅南,宝山,顾村,65.00㎡,3800
整租·金外滩花园3室2厅南,黄浦,黄浦滨江,161.84㎡,28000
整租·申峰大厦1室1厅南,徐汇,徐家汇,62.96㎡,8000
整租·招商中环华府3室2厅南,宝山,大场镇,100.30㎡,8300
整租·绿地长兴家园3室1厅南,崇明,长兴岛,108.00㎡,1800
整租·连城新苑3室2厅南,浦东,高行,93.48㎡,7000
整租·地产尚海郦景3室2厅南/北,浦东,梅园,137.62㎡,30000
整租·中天碧云3室2厅南,浦东,碧云,133.18㎡,18000
整租·福都广场锋尚992室1厅南,松江,松江新城,40.00㎡,3300
整租·信达郡庭4室2厅南,宝山,罗店,342.32㎡,24800
整租·南长苑2室1厅南/北,静安,曹家渡,43.96㎡,8500
整租·双辽支路70弄1室0厅南,杨浦,鞍山,32.23㎡,4500
整租·华发招商依云四季2室2厅南/北,金山,金山,78.00㎡,1300
整租·张江三湘海尚3室2厅南/北,浦东,张江,135.60㎡,15000
整租·宛平南路240弄1室2厅南,徐汇,徐家汇,50.36㎡,9200
整租·塘泾北苑2室2厅南,闵行,吴泾,87.55㎡,4400
整租·盛大花园3室2厅南,徐汇,龙华,136.27㎡,18500
整租·愚园路1050弄1室1厅南,长宁,中山公园,35.00㎡,6800
整租·领尚国际酒店公寓1室1厅南,长宁,古北,51.98㎡,7250
整租·四季晶园3室2厅南/北,长宁,古北,137.74㎡,25000
整租·金桥瑞仕花园5室3厅南/北,浦东,金杨,387.06㎡,48000
整租·松南城嘉泽里2室1厅南,松江,车墩,79.70㎡,1500
整租·花苑村桂花园2室1厅南,徐汇,康健,60.00㎡,6500
标题,区名,小区/位置,square,price
整租·莘南花苑二村2室1厅南,闵行,莘庄,66.99㎡,4700
整租·世茂滨江花园2室2厅西南/西,浦东,陆家嘴,162.00㎡,26000
整租·泰和新城(泰和西路3463弄)2室2厅南,宝山,顾村,80.58㎡,4200
整租·怡佳公寓2室1厅南,普陀,桃浦,91.87㎡,7500
整租·天和尚上海2室1厅南/北,奉贤,奉贤金汇,77.10㎡,2500
整租·梧桐城邦(二期)3室1厅南,宝山,大华,103.00㎡,7800
整租·中煌大厦2室1厅北,徐汇,龙华,57.12㎡,8500
整租·中童巴比尼2室1厅南/西北,嘉定,南翔,74.07㎡,5300
整租·仁恒森兰雅苑(一期)5室3厅南,浦东,高行,399.55㎡,25000
整租·虹桥茗雅苑2室1厅南/北,闵行,华漕,60.00㎡,4500
整租·东方莱茵3室2厅南,静安,不夜城,168.92㎡,18000
整租·墨翠里2室1厅南/北,虹口,江湾镇,74.00㎡,6400
整租·玉佛城2室2厅南/北,普陀,长寿路,117.66㎡,13500
整租·中惠广场1室1厅南,浦东,金桥,59.28㎡,6900
整租·帕缇欧香苑2室1厅南,青浦,夏阳,99.60㎡,3500
整租·松南城裕雅苑2室1厅南,松江,车墩,78.00㎡,1800
整租·莘东两湾新苑3室1厅南,闵行,莘庄,88.31㎡,6200
整租·微山三村2室1厅南,浦东,塘桥,53.37㎡,6000
整租·梅园一街坊1室1厅南,浦东,梅园,43.54㎡,6100
整租·安化路300弄7室3厅南/北,长宁,中山公园,204.08㎡,45000
整租·昱龙家园2室2厅南/北,浦东,康桥,73.96㎡,5000
整租·华莘花园2室1厅南,闵行,七宝,79.31㎡,6500
整租·保利建工西郊锦庐3室1厅南/北,青浦,赵巷,113.73㎡,10800
整租·科苑新村2室1厅南/北,徐汇,康健,52.93㎡,6300
整租·古美八村1室1厅南,闵行,古美,45.17㎡,5000
整租·博一小区2室1厅南,浦东,金桥,61.73㎡,6000
整租·虹桥豪苑3室2厅西南/东北,长宁,虹桥,178.92㎡,30000
整租·淞南七村2室1厅南,宝山,淞南,65.10㎡,5300
整租·茂盛花苑2室1厅南,闵行,七宝,56.72㎡,4500
整租·新家坡园景苑3室2厅南,黄浦,五里桥,125.80㎡,16500
标题,区名,小区/位置,square,price
整租·光明城市2室1厅南,普陀,长寿路,116.05㎡,13500
整租·崮山小区一街坊2室1厅南,浦东,洋泾,61.37㎡,5800
整租·唐山路1280弄1室1厅南/北,杨浦,周家嘴路,23.65㎡,4700
整租·象屿上海年华3室2厅南,松江,莘闵别墅,92.92㎡,6000
整租·皇朝别墅（公寓）3室1厅南,长宁,西郊,102.51㎡,10500
整租·华山路639号2室2厅南,静安,静安寺,61.69㎡,9900
整租·住友名人花园3室2厅南,浦东,金杨,145.49㎡,16000
整租·莱顿小城3室2厅南/北,松江,松江大学城,90.54㎡,5200
整租·陆家嘴壹号院4室2厅南,浦东,梅园,239.04㎡,55000
整租·大发融悦3室1厅南,青浦,盈浦,89.00㎡,5500
整租·华发四季3室2厅南/北,浦东,张江,106.89㎡,12000
整租·东旭雅苑2室2厅南,浦东,高行,71.30㎡,5900
整租·嘉云苑1室1厅南/北,普陀,长征,47.25㎡,5500
整租·城中花园4室2厅南/北,浦东,康桥,238.66㎡,16500
整租·上河湾3室2厅南,普陀,长征,222.41㎡,19500
整租·森兰自由度3室1厅南,浦东,高行,46.40㎡,7500
整租·康定路418弄1室1厅南,静安,江宁路,30.00㎡,5900
整租·海上海新城(公寓)3室2厅南/北,杨浦,鞍山,156.98㎡,17200
整租·江桥万达广场(嘉定)1室1厅北,嘉定,江桥,45.00㎡,4000
整租·美罗家园宝欣苑一村2室1厅南/北,宝山,罗店,68.00㎡,4500
整租·国脉苑2室1厅南/北,浦东,北蔡,80.75㎡,7000
整租·海上湾鹭居3室2厅南/北,青浦,朱家角,89.02㎡,3200
整租·华发招商依云四季3室2厅南,金山,金山,92.00㎡,2300
整租·碧林湾南苑(华友路260弄)2室2厅南,闵行,七宝,96.38㎡,7500
整租·沿河泾南路23弄3室1厅东/西,浦东,惠南,74.51㎡,2300
整租·东方丽都2室2厅南/北,宝山,杨行,92.23㎡,5800
整租·塘东小区2室1厅南,浦东,塘桥,55.38㎡,7200
整租·金球花园3室1厅南,闵行,七宝,107.84㎡,9200
整租·东方名园3室2厅南,杨浦,控江路,129.97㎡,13500
整租·东方曼哈顿3室2厅西南,徐汇,徐家汇,141.89㎡,21000
标题,区名,小区/位置,square,price
整租·谨斜小区1室2厅南,徐汇,徐家汇,48.79㎡,7950
整租·松南城芙蓉苑2室1厅南/北,松江,车墩,77.00㎡,1400
整租·海悦华庭1室1厅南,浦东,杨思前滩,45.92㎡,9200
整租·合生城邦四街坊2室1厅南/北,闵行,老闵行,90.57㎡,5000
整租·时运苑2室1厅东南,杨浦,周家嘴路,64.94㎡,7500
整租·佘山假日半岛2室1厅南,松江,佘山,110.00㎡,5250
整租·盛大金磐2室2厅南,浦东,陆家嘴,121.43㎡,26000
整租·莱阳新家园3室1厅南,浦东,金桥,96.25㎡,7000
整租·由由四村2室1厅南,浦东,北蔡,48.42㎡,5500
整租·虎林路435弄1室1厅南,宝山,张庙,41.40㎡,4200
整租·华泾绿苑3室2厅南/北,徐汇,华泾,125.70㎡,9900
整租·实业公寓5室1厅南,徐汇,徐家汇,111.67㎡,16000
整租·嘉汇广场3室2厅南,徐汇,徐家汇,145.21㎡,24300
整租·祥腾生活广场1室1厅南,宝山,淞南,42.00㎡,5200
整租·机场新村(龙华)2室1厅南/北,徐汇,龙华,50.34㎡,7000
整租·贝港北区（一区）2室1厅南,奉贤,南桥,71.60㎡,2000
整租·中山学林苑4室2厅东南,长宁,中山公园,201.00㎡,23000
整租·江通苑3室2厅南/北,浦东,川沙,110.00㎡,3200
整租·青浦万达茂(公寓)3室2厅南/西南,青浦,盈浦,56.00㎡,3800
整租·长白山路633弄2室1厅南,宝山,顾村,85.00㎡,4200
整租·居礼别墅4室2厅南,青浦,徐泾,280.73㎡,47000
整租·东晶国际公寓1室1厅南/北,浦东,梅园,69.62㎡,8800
整租·凌一小区1室1厅南,浦东,洋泾,38.19㎡,4200
整租·永德小区2室1厅南/北,闵行,吴泾,49.00㎡,3400
整租·江通苑2室1厅南/北,浦东,川沙,82.00㎡,2500
整租·中凯城市之光(静安)1室1厅南/西南,静安,南京西路,56.00㎡,12000
整租·金樟花苑2室1厅南,浦东,金杨,50.32㎡,4700
整租·布鲁斯小镇(绿地·皇家官邸)3室2厅南,浦东,惠南,138.35㎡,4000
整租·宛南华侨新村4室1厅南/西/北,徐汇,龙华,86.00㎡,12000
整租·万科时一区（一期）3室2厅南,闵行,华漕,122.61㎡,12500
标题,区名,小区/位置,square,price
整租·世茂滨江花园2室2厅西南,浦东,陆家嘴,135.71㎡,22000
整租·古北大成公馆3室2厅南,闵行,金虹桥,153.60㎡,32000
整租·凯悦公寓2室2厅南,徐汇,斜土路,96.16㎡,13500
整租·殷行路430弄1室1厅南,杨浦,中原,47.87㎡,4100
整租·晋元里1室1厅南,静安,曹家渡,32.70㎡,6200
整租·极景易家2室2厅南/北,浦东,曹路,93.18㎡,6300
整租·锦龙苑2室1厅南,宝山,上大,61.47㎡,4800
整租·五坊园2室2厅南,黄浦,老西门,107.17㎡,25000
整租·金鹏花园3室2厅西/北,杨浦,周家嘴路,96.60㎡,11000
整租·博源商务楼2室2厅东,嘉定,嘉定新城,56.83㎡,4000
整租·纺大小区1室1厅南,长宁,新华路,38.33㎡,6800
整租·斜土新村1室1厅南,黄浦,打浦桥,36.60㎡,5500
整租·大同小区(黄浦)2室0厅南/北,黄浦,打浦桥,49.46㎡,7500
整租·杉林新月环林东路879弄1室1厅南,浦东,三林,50.88㎡,4700
整租·白玉新村1室0厅南,普陀,武宁,34.97㎡,4500
整租·寿昌坊1室1厅南,徐汇,康健,38.76㎡,5000
整租·中福浦江汇2室1厅南,黄浦,蓬莱公园,69.57㎡,13000
整租·绿中海雅庭(公寓)2室2厅南/北,青浦,赵巷,89.31㎡,5000
整租·三湘印象名邸5室3厅南,浦东,杨思前滩,51.00㎡,89000
整租·浦江小丽都1室1厅南,闵行,闵浦,54.00㎡,2500
整租·菁英尚都1室1厅南,嘉定,南翔,37.04㎡,4000
整租·水都南岸(二期)3室2厅南,青浦,朱家角,166.15㎡,6000
整租·浦发罗兰翡丽3室2厅南/北,浦东,唐镇,97.92㎡,10500
整租·人乐小区2室1厅南,松江,松江老城,51.98㎡,3000
整租·瑞嘉苑2室2厅南,虹口,临平路,115.00㎡,17000
整租·公元20403室2厅南,浦东,祝桥,93.96㎡,4500
整租·紫薇茗庭1室1厅南,松江,泗泾,52.63㎡,3000
整租·淞南大八村1室1厅南/北,宝山,淞南,45.92㎡,4200
整租·谈家桥路80弄2室1厅南/北,静安,大宁,47.00㎡,6300
整租·达安圣芭芭花园4室3厅复式南,松江,莘闵别墅,233.01㎡,19000
标题,区名,小区/位置,square,price
整租·证大家园(五期)4室2厅南,浦东,高行,147.67㎡,15000
整租·昱丽家园2室1厅南,浦东,航头,75.06㎡,4800
整租·钦州路111弄2室1厅南,徐汇,康健,75.76㎡,8700
整租·长福公寓3室2厅东/北,长宁,仙霞,127.00㎡,15000
整租·仁恒河滨花园2室2厅南/北,长宁,天山,84.84㎡,18000
整租·公元20403室2厅南,浦东,祝桥,85.09㎡,4400
整租·河滨围城3室2厅南,普陀,长寿路,152.96㎡,18000
整租·尚海湾豪庭5室2厅东南,徐汇,徐汇滨江,267.79㎡,50000
整租·英庭名墅2室2厅南/北,青浦,徐泾,80.00㎡,9500
整租·泷湾苑4室2厅复式南,青浦,赵巷,391.81㎡,6500
整租·松南城芙蓉苑2室1厅东,松江,车墩,76.00㎡,1500
整租·南国花园2室1厅南,闵行,七宝,80.45㎡,6400
整租·魔方社区2室1厅西,嘉定,菊园新区,41.72㎡,3500
整租·中国铁建香榭国际3室1厅南,奉贤,西渡,89.00㎡,2800
整租·佳兆业8号3室2厅南,奉贤,庄行,91.31㎡,2800
整租·金桥横街小区1室1厅南,浦东,金桥,43.00㎡,4300
整租·融创滨江壹号院3室1厅南,黄浦,世博滨江,120.41㎡,21000
整租·虹桥花苑4室2厅南,闵行,金虹桥,227.79㎡,28000
整租·永业公寓3室2厅南,黄浦,五里桥,150.00㎡,33000
整租·盛世豪园(二期)2室2厅南,杨浦,中原,88.00㎡,14000
整租·沂南路54弄2室1厅南,浦东,南码头,41.16㎡,5000
整租·联富假日公寓1室1厅南,静安,西藏北路,52.88㎡,9800
整租·亨昌里1室1厅南,长宁,中山公园,20.00㎡,4200
整租·加州水郡2室2厅南,杨浦,新江湾城,121.44㎡,15000
整租·绿地长兴家园2室2厅南,崇明,长兴岛,80.00㎡,1800
整租·中心铂庭1室0厅北,静安,西藏北路,39.78㎡,6000
整租·柳梁路55弄1室1厅北,嘉定,菊园新区,45.00㎡,2700
整租·杨泰苑2室2厅南,宝山,杨行,83.50㎡,5200
整租·黄陵小区2室1厅南,普陀,甘泉宜川,48.20㎡,5500
整租·新城香溢澜庭1室2厅南,嘉定,嘉定新城,47.00㎡,3300
标题,区名,小区/位置,square,price
整租·骏豪国际1室1厅西南,静安,南京西路,50.96㎡,11300
整租·新凯城香樟苑2室1厅南,松江,泗泾,68.00㎡,3600
整租·阳明国际花苑一二三期3室2厅南,闵行,莘庄,132.56㎡,7500
整租·爱家亚洲花园一期2室1厅南,浦东,杨东,98.98㎡,11000
整租·九星家园4室2厅南,闵行,七宝,139.95㎡,15000
整租·保利艾庐3室1厅南/北,浦东,周浦,156.09㎡,11000
整租·久阳文华府邸(公寓)3室2厅南,松江,松江新城,135.54㎡,5480
整租·四季汇3室2厅南,浦东,陆家嘴,322.96㎡,128000
整租·乳山五村2室1厅南/北,浦东,梅园,47.22㎡,6800
整租·金利公寓2室1厅南,浦东,唐镇,78.00㎡,5600
整租·上溶新村2室1厅南,浦东,南码头,33.21㎡,5400
整租·新湖明珠城（一二期）1室1厅南,普陀,武宁,58.43㎡,8300
整租·泰欣嘉园2室2厅南,普陀,武宁,87.00㎡,14500
整租·凯旋一村1室1厅南,徐汇,徐家汇,40.85㎡,5500
整租·骏豪国际1室1厅东,静安,南京西路,48.30㎡,12000
整租·齐八小区2室1厅南,浦东,世博,64.56㎡,6000
整租·美丽星城2室2厅南/北,松江,九亭,82.58㎡,5800
整租·金海华城恒裕嘉园2室1厅南,浦东,曹路,79.00㎡,5300
整租·美兰湖颐景园2室1厅南,宝山,罗店,90.37㎡,4599
整租·中环和润苑2室1厅南,杨浦,周家嘴路,68.00㎡,7400
整租·虹桥正荣府3室2厅南,青浦,徐泾,126.18㎡,12000
整租·瑞苑公寓3室2厅南,浦东,梅园,227.04㎡,27000
整租·世纪非凡锦城2室1厅南,宝山,顾村,115.67㎡,6300
整租·融都金桥园2室2厅南,浦东,金桥,95.76㎡,7900
整租·潍坊九村1室1厅南,浦东,潍坊,37.80㎡,6000
整租·育秀十一区2室2厅南,奉贤,南桥,96.78㎡,2400
整租·上钢八九村1室0厅南,浦东,世博,32.50㎡,4500
整租·古柏小区1室1厅南,静安,静安寺,33.81㎡,8500
整租·浦东星河湾2室2厅南,浦东,北蔡,109.00㎡,27000
整租·宝钢四村3室2厅南,宝山,淞宝,95.28㎡,5900
标题,区名,小区/位置,square,price
整租·定西路1235弄2室1厅南,长宁,中山公园,63.58㎡,7300
整租·万乐城(商业类)1室0厅北,闵行,吴泾,22.00㎡,2300
整租·蔷薇新村2室1厅南,闵行,春申,55.41㎡,4500
整租·上隽嘉苑(公寓)1室1厅南,嘉定,南翔,51.22㎡,3800
